forward_num_growth_compet_mut_0.10,reverse_num_growth_compet_mut_0.10,forward_rate_growth_compet_mut_0.10,reverse_rate_growth_compet_mut_0.10,organism_num_growth_compet_mut_0.10,organism_rate_growth_compet_mut_0.10,forward_num_growth_compet_mut_0.15,reverse_num_growth_compet_mut_0.15,forward_rate_growth_compet_mut_0.15,reverse_rate_growth_compet_mut_0.15,organism_num_growth_compet_mut_0.15,organism_rate_growth_compet_mut_0.15,forward_num_growth_compet_mut_0.20,reverse_num_growth_compet_mut_0.20,forward_rate_growth_compet_mut_0.20,reverse_rate_growth_compet_mut_0.20,organism_num_growth_compet_mut_0.20,organism_rate_growth_compet_mut_0.20,forward_num_growth_compet_mut_0.25,reverse_num_growth_compet_mut_0.25,forward_rate_growth_compet_mut_0.25,reverse_rate_growth_compet_mut_0.25,organism_num_growth_compet_mut_0.25,organism_rate_growth_compet_mut_0.25,forward_num_growth_compet_mut_0.30,reverse_num_growth_compet_mut_0.30,forward_rate_growth_compet_mut_0.30,reverse_rate_growth_compet_mut_0.30,organism_num_growth_compet_mut_0.30,organism_rate_growth_compet_mut_0.30,forward_num_growth_compet_mut_0.35,reverse_num_growth_compet_mut_0.35,forward_rate_growth_compet_mut_0.35,reverse_rate_growth_compet_mut_0.35,organism_num_growth_compet_mut_0.35,organism_rate_growth_compet_mut_0.35,forward_num_growth_compet_mut_0.40,reverse_num_growth_compet_mut_0.40,forward_rate_growth_compet_mut_0.40,reverse_rate_growth_compet_mut_0.40,organism_num_growth_compet_mut_0.40,organism_rate_growth_compet_mut_0.40,forward_num_growth_compet_mut_0.45,reverse_num_growth_compet_mut_0.45,forward_rate_growth_compet_mut_0.45,reverse_rate_growth_compet_mut_0.45,organism_num_growth_compet_mut_0.45,organism_rate_growth_compet_mut_0.45,forward_num_growth_compet_mut_0.50,reverse_num_growth_compet_mut_0.50,forward_rate_growth_compet_mut_0.50,reverse_rate_growth_compet_mut_0.50,organism_num_growth_compet_mut_0.50,organism_rate_growth_compet_mut_0.50,forward_num_growth_compet_mut_0.55,reverse_num_growth_compet_mut_0.55,forward_rate_growth_compet_mut_0.55,reverse_rate_growth_compet_mut_0.55,organism_num_growth_compet_mut_0.55,organism_rate_growth_compet_mut_0.55,forward_num_growth_compet_mut_0.60,reverse_num_growth_compet_mut_0.60,forward_rate_growth_compet_mut_0.60,reverse_rate_growth_compet_mut_0.60,organism_num_growth_compet_mut_0.60,organism_rate_growth_compet_mut_0.60
242.6,213.1,6.17079957267629,5.97471213131353,455.7,6.10582268893844,247.6,232.4,6.16033418594602,6.16679372121844,480.0,6.16675235301851,244.2,236.0,6.18825927503202,6.16772086307077,480.2,6.17943273178319,234.1,228.8,6.73644400111414,6.7390194479761,462.9,6.77053486271834,242.1,230.8,6.79185209626225,6.71673653283019,472.9,6.76628896098563,257.6,156.2,6.48761013352078,6.22444423934982,413.8,6.41202101575968,171.3,126.7,5.60876227298428,5.74362384551903,298.0,5.7363263030153,106.7,62.3,4.64371126928285,4.55026240616998,169.0,4.64447745875199,102.2,49.1,4.51989320337434,4.55443447975271,151.3,4.55602657846928,130.1,39.4,5.58128721378771,4.91744485955012,169.5,5.43019654611262,125.4,29.6,5.8940542470423,4.99426017150155,155.0,5.72292841327573
242.6,213.0,6.17079957267629,5.97599200593806,455.6,6.10648378845132,247.6,232.4,6.16033418594602,6.16679372121844,480.0,6.16675235301851,244.2,235.9,6.18825927503202,6.16874248340814,480.1,6.17991000552422,296.0,287.9,6.87084225815399,6.84825248453341,583.9,6.89552135329249,307.0,289.6,6.84639041159646,6.80325982990804,596.6,6.84065089154617,323.4,192.7,6.51633073339184,6.23470807605867,516.1,6.43654634230985,208.7,152.5,5.66164328792351,5.74729576254042,361.2,5.76514046449311,124.9,69.8,4.62335368946678,4.54326946713169,194.7,4.6312497566205,113.6,53.3,4.54273992897717,4.61229900479397,166.9,4.58831042605986,134.6,43.1,5.57977574235987,5.00143239237306,177.7,5.44256992243331,153.0,31.1,5.95306493507115,5.01161826599327,184.1,5.79407341919227
242.5,212.9,6.17172007476834,5.97646216396339,455.4,6.10717540792268,247.6,232.4,6.16033418594602,6.16679372121844,480.0,6.16675235301851,244.2,235.8,6.18825927503202,6.16840292483429,480.0,6.17974056922575,373.2,358.0,6.9801923946465,6.98229138945234,731.2,7.01549182937822,389.3,367.2,6.91965339099357,6.85779708808462,756.5,6.90529773234422,401.4,235.2,6.5728926816368,6.27400108166922,636.6,6.48865829597413,252.5,187.9,5.65955797978401,5.72694563447069,440.4,5.74844532278043,145.6,78.2,4.6276988433409,4.54552272200979,223.8,4.62818380751822,131.3,63.0,4.57034213758723,4.59705732413803,194.3,4.60497095939323,180.9,51.9,5.81701633453598,5.06451616324379,232.8,5.65312621717533,171.8,36.6,5.87488164199227,5.08466893585315,208.4,5.73764098500168
430.6,371.5,6.39345465830812,6.20426109967272,802.1,6.33543728451895,439.1,415.5,6.38100229803045,6.37627109492027,854.6,6.3823107463607,435.1,419.7,6.3974120643991,6.3806597393482,854.8,6.39060212391734,453.2,433.9,7.07668922081363,7.05950457569932,887.1,7.10688359708291,457.5,429.1,6.96532221665189,6.91086869107769,886.6,6.95388998951949,498.8,290.1,6.59219251441556,6.34946967466146,788.9,6.52535887573324,309.3,223.7,5.63433670550953,5.78561732824144,533.0,5.75494198863524,172.3,91.1,4.66136971128174,4.56011320655199,263.4,4.64490124489601,156.3,71.3,4.55530511064583,4.5927287618821,227.6,4.59664937456785,201.2,56.1,5.7217812465117,5.06959455576752,257.3,5.58147277182408,235.9,40.2,6.09540828882425,5.20254233143835,276.1,5.96569190626369
460.7,402.1,6.30285533445202,6.11347316641001,862.8,6.24133771421874,471.1,442.2,6.28719571303014,6.29309669260329,913.3,6.29322623411091,466.7,449.6,6.30253098694708,6.28735717076777,916.3,6.2964496699589,494.8,472.9,7.11317648431574,7.10052365713532,967.7,7.14538670013901,510.0,471.5,7.02304457880507,6.95090154109334,981.5,7.00357866961219,594.9,341.9,6.62766739319771,6.38347016599125,936.8,6.55830901104024,373.7,268.2,5.63723004857388,5.81828056342691,641.9,5.7616719452619,202.9,104.7,4.62058220310203,4.56146250356207,307.6,4.61806830864033,187.7,80.0,4.59696754752152,4.53728534994418,267.7,4.60546785895369,244.8,65.5,5.89656016578776,5.26690029294507,310.3,5.76936621786276,251.6,43.1,6.00501793743852,5.23953110061011,294.7,5.89370793550197
519.4,438.7,6.28901202974204,6.06758848515937,958.1,6.2234121358817,514.7,476.0,6.25710010410723,6.25165188799555,990.7,6.25946197797991,517.6,472.0,6.29317526358363,6.23224551881097,989.6,6.26583925695033,510.0,476.3,7.10392002103753,7.08805320216766,986.3,7.13530549082142,521.7,476.8,7.01345939853107,6.94837607103688,998.5,6.99731782873005,610.6,357.7,6.61859441300784,6.40413093764918,968.3,6.55874817574947,446.6,324.0,5.63248366874196,5.8110965538536,770.6,5.75472592501345,234.5,120.5,4.59685386535557,4.57500141583419,355.0,4.61059804876894,214.0,88.3,4.59009557340053,4.53599861338201,302.3,4.59593732499199,301.6,71.6,5.89142150350283,5.30129757729032,373.2,5.78106967403029,363.8,52.5,6.22030621308565,5.25679096565622,416.3,6.09938396590908
556.1,441.9,6.32870085795295,6.09298356617811,998.0,6.26973557913997,520.3,478.1,6.2853423075226,6.2904994539078,998.4,6.29287188447334,528.9,469.3,6.32499366420083,6.26806455848884,998.2,6.29975310690699,516.0,482.2,7.09441503651316,7.10020229015261,998.2,7.13737704454403,521.9,476.4,7.01584680966831,6.9494261967412,998.3,6.99587186421035,620.9,363.5,6.60494226062771,6.42300287623939,984.4,6.55574735212238,526.2,374.6,5.6710117489176,5.81722610464476,900.8,5.77742317796903,277.0,136.6,4.60356135052745,4.59048703043813,413.6,4.61855211336037,254.4,99.5,4.56486080583936,4.55774894691455,353.9,4.58116578843807,328.0,84.7,5.90355280780962,5.36133928035564,412.7,5.79525747292712,379.8,56.3,6.1647504258655,5.34537518034348,436.1,6.05889568526342
550.9,447.4,6.32611982165013,6.11484085181701,998.3,6.26946918174629,516.6,481.7,6.28248987294676,6.29168238672447,998.3,6.2916930029448,524.1,474.2,6.33137935394559,6.27202815225557,998.3,6.30460519613706,515.3,483.1,7.08355737370368,7.09383415641487,998.4,7.12653487746626,523.1,475.2,6.99519316584561,6.92802989021111,998.3,6.97440182960391,633.0,365.5,6.59015726162893,6.4555142510757,998.5,6.5554252767148,570.4,406.8,5.67014173775324,5.82889783071039,977.2,5.77899491917916,324.5,155.5,4.56592877658535,4.6200408831527,480.0,4.60079357129131,294.3,117.3,4.58140201400338,4.60315281321207,411.6,4.6016775457261,457.8,95.7,6.06332697095375,5.36084838057357,553.5,5.94395894649039,567.9,62.8,6.31063824367391,5.40131509185855,630.7,6.22070520708888
548.8,450.0,6.295350281727,6.096902840963,998.8,6.23989620883409,516.0,482.1,6.25170056377604,6.25046036710832,998.1,6.25590532774328,529.2,468.7,6.30567171059023,6.22751952649089,997.9,6.27025451943481,515.4,482.9,7.08928717147053,7.08036328934374,998.3,7.12414969184938,524.4,473.9,6.99860661030984,6.93768603406957,998.3,6.98103003909029,633.5,365.0,6.56638486462776,6.43359918279178,998.5,6.53065167526708,583.7,414.7,5.65891973419826,5.81859890885812,998.4,5.76532654899388,380.7,180.3,4.57171039098577,4.60062305669447,561.0,4.59786987838536,348.3,131.9,4.5559360869218,4.63265758216008,480.2,4.59398080081193,482.7,107.8,5.98902811835814,5.48480947969134,590.5,5.90014186800993,584.8,72.5,6.298603040772,5.48416681175515,657.3,6.20893652055451
552.6,445.3,6.35290046268153,6.13173031870544,997.9,6.29522079440904,514.0,484.3,6.29544929954836,6.30248215824158,998.3,6.304031028856,531.2,467.0,6.3453691513191,6.27345118118945,998.2,6.31295784158498,514.6,483.5,7.0840617761907,7.08536635800371,998.1,7.12486609412146,521.2,477.1,7.00359409613098,6.92233724241146,998.3,6.97606681215827,632.7,365.0,6.56727955298709,6.42249587406879,997.7,6.52825462274066,582.4,416.0,5.6751814257349,5.77798875478756,998.4,5.75481117153519,442.0,205.8,4.52719376719405,4.63636575851473,647.8,4.58055474750638,403.7,149.7,4.5399467454717,4.63891229787139,553.4,4.5824492793116,693.9,125.5,6.17689177093034,5.54363316040055,819.4,6.08180150108003,858.4,80.1,6.4035171408795,5.49969808005915,938.5,6.32652495310477
550.7,447.6,6.31244422908889,6.11717353229567,998.3,6.26184783072932,517.3,481.2,6.2612324446178,6.27337881801331,998.5,6.27240842684924,527.6,471.0,6.31469845218631,6.23519780234172,998.6,6.27799743631407,515.0,483.5,7.07844089566718,7.0731395445637,998.5,7.11427155237909,519.9,478.1,7.00048134910035,6.93021007806497,998.0,6.97769285678545,635.8,361.8,6.55355450484148,6.38845565134098,997.6,6.50814812990067,584.8,413.7,5.6808184070997,5.75478518102983,998.5,5.74568518434314,526.3,233.1,4.54921720066934,4.58902580106318,759.4,4.57797303804452,476.7,169.1,4.58155099549436,4.5978420870256,645.8,4.59879828477305,731.7,140.0,6.12364502323697,5.59331894087544,871.7,6.04044478431091,896.7,87.8,6.37222256375254,5.55726342702246,984.5,6.29979369418462
548.3,450.4,6.32748327842117,6.12924801287084,998.7,6.27495080250591,519.7,479.0,6.27937796343673,6.2890308297305,998.7,6.28917213806993,530.5,467.7,6.32877811461905,6.2437274340847,998.2,6.28974345167051,515.9,482.5,7.09662051641067,7.09024109880244,998.4,7.13288148159053,521.6,476.8,7.00312119904484,6.92083539728858,998.4,6.97520685148478,637.8,360.2,6.55986300258231,6.38648247443021,998.0,6.510731195293,582.4,416.2,5.66298386331907,5.72154396812641,998.6,5.72603826271161,584.5,262.1,4.54470399109896,4.59634047955807,846.6,4.57236021806245,559.6,191.0,4.58868380000104,4.60627319812743,750.6,4.60149965519048,826.9,149.0,6.21484639268801,5.63216680310981,975.9,6.12812692516468,908.8,89.3,6.42300583033506,5.54810785047589,998.1,6.34463536556192
549.3,449.0,6.33600644432614,6.13722183781904,998.3,6.28667725842075,519.5,478.7,6.28799358708904,6.30215603984971,998.2,6.30025904240653,528.6,470.0,6.33739510585928,6.24573486696099,998.6,6.295622676785,515.8,482.5,7.11959528811537,7.08926560316502,998.3,7.1453497699443,520.1,478.4,7.01836435335213,6.92197041235587,998.5,6.98407141900575,637.6,360.5,6.57173619871492,6.38414237060649,998.1,6.51634130720376,581.8,416.4,5.63778327466254,5.72140050564987,998.2,5.70973940886527,642.6,289.0,4.5620900550138,4.58938732204757,931.6,4.57837527049268,640.8,214.4,4.6001278909205,4.60373609096087,855.2,4.60696507064525,829.1,155.2,6.23544290487573,5.70444187619628,984.3,6.1542797095165,906.5,91.1,6.46219805820665,5.61180676520402,997.6,6.38476592615683
550.5,447.9,6.35089273708754,6.13670836510878,998.4,6.29608112221745,518.5,479.2,6.29581588917021,6.30464610950594,997.7,6.30518802588502,526.5,471.9,6.34802450410135,6.25984185375419,998.4,6.3076180323414,514.4,484.1,7.11698032358088,7.10182712821658,998.5,7.15072283969125,523.0,475.4,7.01219419023787,6.9266488275537,998.4,6.98395136844935,639.3,359.2,6.57400312697195,6.37354297612668,998.5,6.51471577194648,581.7,416.9,5.59326863644453,5.69806593011595,998.6,5.67211321397115,675.8,306.1,4.56239911578575,4.60611987415751,981.9,4.58508821983069,685.9,231.2,4.59893754616154,4.60401064343952,917.1,4.6036816915363,844.1,154.4,6.29078538791237,5.7434072733568,998.5,6.20801758204699,909.5,89.1,6.48268731010706,5.6908355911569,998.6,6.41177269453823
549.7,448.7,6.3708541660054,6.15919141359538,998.4,6.31749007979282,515.8,482.3,6.30828647997514,6.31843780582263,998.1,6.31791506452895,530.8,467.2,6.35905747276584,6.26698568683552,998.0,6.31700486788592,516.0,482.2,7.1326376245435,7.11236569957112,998.2,7.16261340807665,523.8,474.9,7.00100409264877,6.92253907302878,998.7,6.97664278208174,637.1,359.9,6.58568128549518,6.37604023290089,997.0,6.52428894016092,582.7,416.1,5.60636474257039,5.68552039138735,998.8,5.67501058172401,687.1,306.8,4.58296546358863,4.59524703880824,993.9,4.59657048970428,718.0,240.9,4.60427906178662,4.6054598863006,958.9,4.60486416937542,844.7,153.9,6.3328776847213,5.74112732471551,998.6,6.24424821371744,913.5,85.1,6.52248651307858,5.66008088413156,998.6,6.44870007504162
553.3,444.8,6.390764747915,6.18416204187497,998.1,6.34246722657476,512.7,485.7,6.33016155754244,6.33649513403872,998.4,6.33832826692055,531.4,467.0,6.36843636848139,6.28149453510054,998.4,6.32901534960105,517.1,481.5,7.13952079258875,7.12204710211369,998.6,7.17130609764664,522.3,475.7,6.99438422181987,6.92805219189629,998.0,6.97548629652471,640.7,357.4,6.575427190451,6.39647176984661,998.1,6.52738494452478,582.0,416.2,5.60745168321324,5.68092172654469,998.2,5.6767517427448,687.1,311.3,4.58792031007156,4.58632715086129,998.4,4.59775085706949,736.1,242.8,4.61820778032518,4.64750772169783,978.9,4.62771390396807,845.6,152.4,6.37265206709593,5.86520826772688,998.0,6.29762636617782,912.0,86.6,6.56991721301223,5.76790853268385,998.6,6.50049668615637
551.5,446.8,6.38726143861,6.18188224970833,998.3,6.33758919421147,510.6,487.4,6.33528822916705,6.34318637619481,998.0,6.34341785594191,533.6,464.8,6.3732410318245,6.28800856117061,998.4,6.33492117198687,517.6,480.6,7.16203712759738,7.13781499539593,998.2,7.18844476584173,522.7,476.0,6.99724169121118,6.94312341391877,998.7,6.98281016487429,637.7,359.7,6.58654725212538,6.4099349912249,997.4,6.53628422956859,584.2,414.1,5.60130597650686,5.68850848373055,998.3,5.66974384842669,686.3,312.1,4.59415462599975,4.58656806803153,998.4,4.60204241141421,746.0,247.3,4.61283164077223,4.70283336112759,993.3,4.63153073357902,846.2,152.1,6.40333388285206,5.89162673479314,998.3,6.32747093549752,913.5,84.8,6.58504655988446,5.88465366472617,998.3,6.52589424458619
548.6,449.8,6.40558930203868,6.2080701996896,998.4,6.35845275892391,514.3,484.1,6.34894793732854,6.36358509463291,998.4,6.35928192480092,532.4,466.2,6.39632988511804,6.31531914291622,998.6,6.36022773023776,518.8,479.4,7.17670768639771,7.13651224707574,998.2,7.19992263673964,520.3,477.6,7.00361511081618,6.94959071256321,997.9,6.99061979439355,637.4,360.1,6.59682397263976,6.42231710908393,997.5,6.5464628173782,583.2,415.2,5.60733599989436,5.67130398146683,998.4,5.66469926840668,688.6,309.3,4.59069080728043,4.57702920810399,997.9,4.59727503364777,753.6,244.9,4.62885488354623,4.68294340758959,998.5,4.64093632710867,847.0,150.7,6.41972191526561,5.90921935833889,997.7,6.34543019020279,916.8,81.5,6.6202032573735,5.92660378327086,998.3,6.56395887287339
546.4,452.3,6.4295329794878,6.22855259140776,998.7,6.38036769229134,511.8,486.9,6.38046415415675,6.39940777173355,998.7,6.39331044471325,533.1,465.1,6.42273198261035,6.35478397112671,998.2,6.39280344944022,518.2,480.2,7.21460766768989,7.1684020133818,998.4,7.23289152906492,523.4,474.5,7.00660500645133,6.9594319979153,997.9,6.99688988657529,640.3,357.8,6.5899020576859,6.4043938876852,998.1,6.53296824230095,584.8,413.6,5.61190581040227,5.68458883435676,998.4,5.66957835397945,690.0,308.2,4.58602832986129,4.5669611816844,998.2,4.59437316002161,752.2,246.0,4.63508331091824,4.68609081857071,998.2,4.6510700542626,849.9,148.4,6.4438962483735,5.96488726764494,998.3,6.37613401778935,917.1,81.0,6.63758153121115,5.9181909293305,998.1,6.58001904468633
545.8,452.5,6.44137996717787,6.24068696493892,998.3,6.39375612891863,509.2,489.2,6.39982479499435,6.41579884804839,998.4,6.41127098871907,533.0,465.5,6.43958925722082,6.37584070213719,998.5,6.41131211371692,518.7,479.7,7.22356139760276,7.19885001703512,998.4,7.25320799349227,521.9,476.1,7.00279955898183,6.97952357466043,998.0,7.0044901498343,642.8,355.3,6.58436153213223,6.44009045763021,998.1,6.54246172678044,586.6,411.5,5.60421370155395,5.67990265345926,998.1,5.6671523808116,692.0,305.8,4.58993111763193,4.54480177845599,997.8,4.58710211687831,751.8,246.1,4.67768273887666,4.65471913360365,997.9,4.678209606402,851.4,146.9,6.48623117012654,6.04551404296423,998.3,6.42353503617285,920.0,78.4,6.68549748553463,5.95455314060859,998.4,6.62982130469961
544.0,454.5,6.41297873734249,6.20943971249553,998.5,6.36484189600422,509.6,488.7,6.36510123440449,6.38729829345721,998.3,6.37965866130048,531.2,467.3,6.41439961213284,6.3413630766958,998.5,6.38265316681196,518.4,480.1,7.22714836643451,7.2210071394166,998.5,7.26753707615431,524.0,474.5,7.01175434599256,6.98316853299948,998.5,7.00933370048823,638.5,359.6,6.5669437986379,6.4324010851798,998.1,6.5289642123415,589.1,409.3,5.58084142856713,5.69427000318315,998.4,5.65578640169447,690.6,307.5,4.57583583579825,4.55663608879771,998.1,4.58051138133928,754.4,244.1,4.68152051795301,4.70524641322683,998.5,4.6926306402603,854.1,144.2,6.50347967749079,6.08279585719595,998.3,6.44464178220146,919.4,78.6,6.67967726926659,6.05851414837263,998.0,6.63106423136805
545.6,452.8,6.41583680126452,6.21784135309896,998.4,6.37160725940623,505.5,493.2,6.3695150714324,6.40624241350252,998.7,6.39130971533299,527.9,470.1,6.4161630425601,6.35337007605864,998.0,6.38914295898004,519.3,479.1,7.22306067322759,7.24318479547614,998.4,7.2765868901446,523.2,475.3,7.02129769860224,7.0010951157185,998.5,7.02334598589357,643.0,355.0,6.56484036208782,6.42931139811688,998.0,6.52588849344397,592.2,406.4,5.56443384037185,5.67023368053166,998.6,5.64140387264167,692.5,305.4,4.55735591879691,4.53397598531825,997.9,4.56351260380901,754.5,244.2,4.68627435057371,4.74263395462229,998.7,4.70631900002909,854.4,144.1,6.51489662926424,6.0954947688761,998.5,6.45665360896546,922.6,75.9,6.6906289995179,6.09862286286125,998.5,6.64635018282303
545.8,452.5,6.42155634476638,6.21660960022814,998.3,6.37704522682573,508.9,489.7,6.37882761972387,6.40785266825506,998.6,6.39646479372843,527.6,470.6,6.42344024797907,6.37256659046713,998.2,6.40171873239865,515.7,482.7,7.23479073645138,7.25996125979148,998.4,7.29421578429745,524.0,474.4,7.01660793745385,7.00495413321277,998.4,7.02210079459141,641.8,356.7,6.55241296183237,6.41934528768347,998.5,6.51342264560507,590.4,407.6,5.52920979320262,5.65091887669441,998.0,5.61046731655721,695.0,302.5,4.54699486557964,4.54613079935145,997.5,4.55610318912288,756.3,241.8,4.69273972117154,4.7189070692274,998.1,4.70362701837942,854.8,143.5,6.55662173904522,6.15807961434434,998.3,6.50237661899688,922.8,75.8,6.70251492922114,6.12451835181897,998.6,6.65894179033597
547.0,451.2,6.43446310325313,6.22547109814868,998.2,6.38748210998157,506.6,492.0,6.38240408472019,6.41340933886994,998.6,6.40106258563172,533.1,465.4,6.41699442730614,6.37073729326994,998.5,6.39818022173707,515.5,482.7,7.25444068555402,7.26064250637913,998.2,7.30316014281428,519.5,479.0,7.02488979631342,7.01497850589444,998.5,7.03126284748114,642.4,355.8,6.54977185880868,6.41433732312419,998.2,6.50966882165705,590.0,408.3,5.52333201699945,5.67345739726199,998.3,5.61274818666643,694.7,303.4,4.52613732033411,4.54358002776275,998.1,4.53829074988502,761.2,237.5,4.7004736889407,4.70613574735857,998.7,4.70752536103238,857.8,140.4,6.57919807763292,6.1982464613902,998.2,6.52803696766758,926.8,71.4,6.74045006245458,6.08332397537977,998.2,6.69374531505433
543.0,455.7,6.44530735503612,6.22447682150118,998.7,6.39180982247768,507.0,491.2,6.37520510621084,6.42061233814487,998.2,6.40011891297049,528.4,469.8,6.42594212498721,6.37483293949196,998.2,6.40432352336884,516.3,482.3,7.25778212372902,7.28336767578169,998.6,7.3151996012028,519.1,478.7,7.0334262118858,7.0234765523668,997.8,7.03954181415924,641.0,357.1,6.55969138555788,6.42024253391475,998.1,6.51671506113456,592.3,406.1,5.51185912897052,5.66575331261269,998.4,5.60550040596432,696.5,301.9,4.51374288100587,4.53579138771858,998.4,4.52736176014568,763.6,234.9,4.69446519485119,4.71614903253643,998.5,4.70358394466611,861.1,137.2,6.58556445867606,6.2007361142049,998.3,6.53478042794262,925.9,72.2,6.76646031237163,6.12131765560404,998.1,6.72007451931663
546.4,452.0,6.44221761128844,6.22384561210431,998.4,6.3926230657968,509.0,489.6,6.37806866156798,6.42290788541693,998.6,6.40307410644192,530.1,468.5,6.43334995331913,6.38440082333557,998.6,6.41297626613575,515.9,482.6,7.26320990305201,7.28109812376543,998.5,7.32045304762494,520.9,477.3,7.02892897961533,7.03573681862849,998.2,7.04283067476817,641.7,356.5,6.5420814242015,6.44599857561274,998.2,6.51300980560382,591.9,406.3,5.51407694854365,5.66342862486158,998.2,5.60408909521578,695.6,302.4,4.52342538328681,4.54178035380193,998.0,4.53615393428841,764.7,233.7,4.70259805809838,4.74595948671011,998.4,4.71354159770993,864.0,134.6,6.60889980706504,6.21931342654422,998.6,6.55777140338148,927.2,71.2,6.80377793970495,6.1936762908423,998.4,6.75982109811554
548.0,450.3,6.44504977851607,6.22013322763118,998.3,6.39226918299055,509.3,489.3,6.3703472879239,6.41712814828313,998.6,6.39616809982687,533.0,464.8,6.42975837845593,6.37963464341954,997.8,6.40891493862089,514.9,483.9,7.28327707434732,7.30933636887009,998.8,7.34319449710231,520.5,477.9,7.03451858530522,7.02281864651774,998.4,7.04069642776997,642.4,355.8,6.53124827496627,6.42824058402926,998.2,6.50004211098487,592.0,405.8,5.51371959964086,5.67485969392059,997.8,5.60863596458165,694.7,303.8,4.51410678612833,4.52895278543623,998.5,4.52970155237539,766.4,231.7,4.73014793452606,4.74457278567857,998.1,4.73337523115967,863.3,135.0,6.62007097971204,6.25882462638387,998.3,6.5729883189803,926.7,71.3,6.83161202060332,6.28255688937607,998.0,6.79222373379868
544.3,454.4,6.44457963926131,6.23182414375027,998.7,6.39589996667582,510.6,487.6,6.36944962657612,6.41817315954731,998.2,6.39622079576957,532.4,466.1,6.43241378959547,6.38624795363219,998.5,6.41322279132598,516.6,481.7,7.28857165769407,7.32627902865061,998.3,7.35618458082298,520.0,477.8,7.05712907566405,7.04255788064809,997.8,7.06060836730859,640.5,357.4,6.51811753019518,6.44325386779447,997.9,6.49802991373379,598.5,400.0,5.5067387783138,5.67075553014569,998.5,5.60427933677361,695.1,303.1,4.49991543834079,4.49610434081901,998.2,4.51431351080207,769.8,228.3,4.72083823656878,4.71276477414651,998.1,4.72389352717763,864.6,133.5,6.64937731028734,6.28326414610089,998.1,6.60113473361801,928.0,69.9,6.83836701119615,6.31171728476635,997.9,6.80116579114825
542.2,455.7,6.44674054043636,6.23725097378281,997.9,6.40100584124908,508.9,489.4,6.37754320216884,6.4193153492136,998.3,6.40160197121522,529.3,469.0,6.43274874868346,6.38591917518244,998.3,6.4132880161082,516.3,481.9,7.30059385015109,7.33138215852359,998.2,7.36051247513748,519.4,479.3,7.08111944776319,7.05153578729863,998.7,7.07748660484131,639.4,358.9,6.50026993553491,6.43955481656229,998.3,6.48988378522904,597.7,400.3,5.49523112185549,5.66499659814559,998.0,5.59736666979867,696.2,302.1,4.48713416808319,4.48962377645766,998.3,4.50469632984794,772.6,225.6,4.70404116519536,4.70689082699688,998.2,4.71009360883205,866.8,131.5,6.64257000999291,6.27762598220496,998.3,6.59511979834299,929.2,69.3,6.8556414653482,6.31127517452667,998.5,6.81631280579176
543.7,454.4,6.44856529522396,6.23726056359628,998.1,6.40199846197607,508.6,489.8,6.38164419471683,6.43177385830011,998.4,6.40946658533638,531.1,467.4,6.43661401815886,6.38643479745679,998.5,6.41542327484159,518.1,480.4,7.30135081498492,7.32722283221915,998.5,7.35897952432506,519.9,478.4,7.08452914530694,7.06145563382897,998.3,7.08404383752127,643.6,354.5,6.51519843929046,6.43823233801003,998.1,6.49624696387909,598.4,399.5,5.50480341632803,5.64969950282692,997.9,5.59426259520307,697.7,300.6,4.49403398146705,4.47948446151824,998.3,4.50518003967908,773.2,225.0,4.71431922066079,4.72741852505263,998.2,4.71971316720135,866.3,132.3,6.64865377175362,6.31688337499035,998.6,6.60538093203424,929.6,68.3,6.85136826196647,6.34559621729164,997.9,6.81521130399511
542.1,456.3,6.44115874148458,6.23487966221237,998.4,6.39421044290784,509.2,489.3,6.3722640974787,6.43189636086653,998.5,6.40570490330009,531.0,467.8,6.4387019828826,6.38916612512863,998.8,6.4178031739154,518.7,479.9,7.30302542750708,7.32759909741249,998.6,7.35703830082588,522.8,475.5,7.0867543441197,7.07947139252278,998.3,7.09424224424758,643.9,354.4,6.52039639993039,6.44522811259742,998.3,6.50031511894928,597.2,401.2,5.49542107614567,5.6301544046392,998.4,5.58295896332913,696.2,302.3,4.49092781040664,4.47758970843975,998.5,4.50133960741686,776.2,221.9,4.72573676878056,4.74192291038149,998.1,4.73269487017364,867.2,130.9,6.66574701880988,6.34898664661575,998.1,6.62513148468546,931.8,66.7,6.86555966095423,6.32473114214836,998.5,6.82895093466115
543.7,454.3,6.45859819651379,6.24032205506412,998.0,6.40669834301652,511.8,486.6,6.38724060942928,6.4400028944291,998.4,6.41725571005103,536.7,461.1,6.44370076527453,6.39089538422838,997.8,6.42170945506629,518.7,479.8,7.3187051966332,7.33376077226232,998.5,7.36520709085839,523.5,474.9,7.1035183036557,7.08606552856282,998.4,7.10579608147153,647.1,351.5,6.52118226171705,6.43722804325845,998.6,6.50208064831525,596.9,401.4,5.50060631979079,5.64894580469614,998.3,5.59590048182248,696.4,302.0,4.48470746414153,4.48704408945362,998.4,4.49629348334954,776.4,221.0,4.73495157836075,4.75264031633533,997.4,4.74374222258522,868.3,130.4,6.63810459710919,6.35004520350919,998.7,6.59994353070505,935.9,62.7,6.8756134139224,6.2774394435513,998.6,6.83716622434057
